Two_Letter_Country_Code,Country,Continent_Name,Most_Recent_Year,Arable_land_percent_recent,Arable Land (% of land area),Most_Recent_Year_hectares,Hectares_Change_5yr,percent_change_5yr
PW,Palau,Oceania,2023,0.652173913043478,"[0.652173913043478, 0.652173913043478, 0.652173913043478, 0.652173913043478, 0.652173913043478, 0.652173913043478, 0.652173913043478, 0.652173913043478, 0.652173913043478, 0.652173913043478, 0.652173913043478, 0.652173913043478, 0.652173913043478, 0.652173913043478, 0.652173913043478, 0.652173913043478, 0.652173913043478, 0.652173913043478, 0.652173913043478, 0.652173913043478, 0.652173913043478, 0.652173913043478, 0.652173913043478, 0.652173913043478, 0.652173913043478, 0.652173913043478, 0.652173913043478, 0.652173913043478, 0.652173913043478, 0.652173913043478, 0.652173913043478, 0.652173913043478, 0.652173913043478]",300.0,0.0,0.0
PY,Paraguay,South America,2023,11.5173268852464,"[1.76189277623962, 1.78957966272338, 1.83488547696954, 1.9154291467405, 1.97331990938837, 2.03624465139693, 2.03624465139693, 2.02617669267556, 2.02617669267556, 2.02617669267556, 2.02617669267556, 2.02617669267556, 2.02365970299522, 2.31563050591493, 2.617669267556, 2.91970802919708, 3.19657689403473, 3.49861565567581, 3.77548452051347, 4.07752328215454, 4.38207903347596, 4.48024163100931, 4.58092121822301, 4.6816008054367, 4.78228039265039, 4.90812987666751, 5.0088094638812, 5.10948905109489, 5.21016863830858, 5.31084822552228, 5.41152781273597, 5.78907626478731, 5.78907626478731, 6.16662471683866, 6.54417316889001, 6.54417316889001, 6.54417316889001, 7.17342058897558, 7.42511955700982, 7.60130883463378, 7.81525295746287, 8.07953687389882, 8.25304102693179, 8.42654543166373, 8.6000495846967, 8.77355398942864, 8.94705814246162, 9.12056229549459, 9.29406670022653, 9.4675708532595, 9.64107500629247, 9.81457941102441, 9.98808356405739, 10.1615879687893, 10.3047754845205, 10.4479632519507, 10.5911510193808, 10.734338786811, 10.8775265542411, 11.0207143216713, 11.1639020891014, 11.517932578424, 11.5173268852464]",4561000.0,296247.2000000002,0.0694640964887813
QA,Qatar,Asia,2023,1.82767624020888,"[0.0861326442721792, 0.0861326442721792, 0.0861326442721792, 0.0861326442721792, 0.0861326442721792, 0.0861326442721792, 0.0861326442721792, 0.0861326442721792, 0.0861326442721792, 0.0861326442721792, 0.0861326442721792, 0.0861326442721792, 0.0861326442721792, 0.172265288544358, 0.172265288544358, 0.172265288544358, 0.172265288544358, 0.0861326442721792, 0.172265288544358, 0.344530577088717, 0.430663221360896, 0.516795865633075, 0.602928509905254, 0.689061154177433, 0.689061154177433, 0.689061154177433, 0.775193798449612, 0.775193798449612, 0.775193798449612, 0.861326442721792, 0.775193798449612, 1.03359173126615, 1.11972437553833, 1.11972437553833, 1.11972437553833, 1.11972437553833, 1.11972437553833, 1.11972437553833, 1.11972437553833, 1.11972437553833, 1.14556416881998, 1.09388458225668, 1.13695090439276, 1.05081826012059, 1.03359173126615, 1.09388458225668, 1.1541774332472, 1.21447028423773, 1.28337639965547, 1.32041343669251, 1.38501291989664, 1.41774332472007, 1.47286821705426, 1.61009573542211, 1.61009573542211, 1.59268929503916, 1.65361183637946, 1.82767624020888, 1.82767624020888, 1.82767624020888, 1.82767624020888, 1.82767624020888, 1.82767624020888]",21000.0,0.0,0.0
RO,Romania,Europe,2023,36.5394645340751,"[42.7758965008249, 43.0754536771729, 42.7758965008249, 42.6630198836503, 42.606581575063, 42.5327776330642, 42.5414604497699, 42.5327776330642, 42.4199010158896, 42.2549274984805, 42.2332204567162, 42.1680993314231, 41.9293218720153, 42.1246852478944, 42.2896587653035, 42.372145524008, 42.4633150994183, 42.5588260831814, 42.6196058001216, 42.6934097421203, 42.7585308674134, 42.8497004428237, 42.9973083268212, 43.1318919857602, 43.3489624034037, 43.4357905704611, 43.7613961969263, 43.8786142224538, 41.2382821015915, 41.2034009156311, 41.0659809988669, 40.7783491676109, 40.7086202388216, 40.6910374275631, 40.6858686653013, 40.6805507145347, 40.7179889339084, 40.6158804825994, 40.6445993031359, 40.8384484785164, 40.7949153280223, 40.7882716317919, 40.7784300934986, 38.7608695652174, 39.0686146621445, 38.8685972693278, 37.7354386880682, 37.9338842975207, 38.2030774580544, 39.7565746576831, 39.0798105747925, 38.2488479262673, 38.0211276789984, 38.1519471488178, 38.1519471488178, 37.3000695410292, 37.1305632823366, 37.7520862308762, 38.9690542420028, 36.8697844228095, 37.3261474269819, 35.6875869262865, 36.5394645340751]",8407000.0,-279000.0,-0.0321206539258577
RS,Serbia,Europe,2023,30.9549292424783,"[29.6787102675509, 29.9199634118454, 30.4196203978962, 29.8845186370912, 30.3487308483878, 30.1795106334324, 29.2945346444089, 29.6169677566888, 29.7930482506289, 29.6249714155042, 29.7050080036588, 29.6707066087354, 29.5335010290418, 29.4877658358107, 30.9668212629326, 31.0976334879296, 30.9192531811155, 30.9549292424783]",2603000.0,20000.0,0.007742934572202865
RU,Russian Federation,Europe,2023,7.42809828740168,"[8.05420394815115, 7.90532021496163, 7.83953439677975, 7.78465269458884, 7.69473121194581, 7.78244849239711, 7.69975520868307, 7.62576951779021, 7.59241917938337, 7.56145744558754, 7.5371132547949, 7.48178680396411, 7.4564608396317, 7.4341066295351, 7.42312431385527, 7.42312431385527, 7.42809828740168, 7.42809828740168, 7.42809828740168, 7.42809828740168, 7.42809828740168, 7.42809828740168, 7.42809828740168, 7.42809828740168, 7.42809828740168, 7.42809828740168, 7.42809828740168, 7.42809828740168, 7.42809828740168, 7.42809828740168, 7.42809828740168, 7.42809828740168]",121649000.0,0.0,0.0
RW,Rwanda,Africa,2023,46.9830158086745,"[19.6595054722335, 19.8621807863802, 20.064856100527, 20.2675314146737, 20.4702067288204, 20.6728820429672, 20.8755573571139, 21.11876773409, 21.4025131738954, 21.1593027969193, 22.6996351844345, 25.1722740170247, 24.7263883259019, 27.077421970004, 27.8070531009323, 28.3745439805432, 28.9825699229834, 29.5905958654236, 30.1986218078638, 30.806647750304, 31.4146736927442, 32.0226996351844, 32.6307255776246, 33.2387515200649, 33.5224969598703, 33.8062423996757, 34.1305229023105, 34.4142683421159, 34.4548034049453, 35.6708552898257, 35.6708552898257, 35.6708552898257, 34.4548034049453, 28.3745439805432, 28.3745439805432, 30.4012971220105, 32.4280502634779, 33.2387515200649, 35.1033644102148, 40.5350628293474, 44.5885691122821, 45.2371301175517, 45.3587353060397, 45.4398054316984, 45.5614106201865, 45.6830158086745, 45.8046209971625, 45.8856911228212, 46.9396027563843, 47.9935143899473, 49.0474260235103, 50.060802594244, 51.1147142278071, 52.1686258613701, 52.2091609241994, 52.2091609241994, 52.2496959870288, 50.060802594244, 48.3177948925821, 49.2338873125253, 51.4146736927442, 50.2005391163356, 46.9830158086745]",1159071.0,-75929.0,-0.06148097165991903
SA,Saudi Arabia,Asia,2023,1.59577287888021,"[0.530309021300746, 0.53961268834111, 0.548916355381474, 0.558220022421838, 0.567523689462202, 0.576827356502565, 0.586131023542929, 0.600086524103475, 0.614042024664021, 0.632649358744749, 0.651256692825477, 0.674515860426387, 0.697775028027297, 0.725686029148389, 0.753597030269481, 0.781508031390573, 0.809419032511664, 0.832678200112574, 0.855937367713484, 0.879196535314394, 0.902455702915304, 0.925714870516214, 1.02340337444004, 1.09318087724277, 1.1862175476464, 1.25599505044913, 1.34903172085277, 1.4188092236555, 1.48858672645823, 1.57697156334169, 1.66489121687313, 1.69791923486642, 1.70815326861082, 1.70383092445888, 1.69950862682526, 1.69518628267332, 1.6908639850397, 1.68654164088776, 1.68221934325414, 1.6778969991022, 1.67357470146858, 1.66925235731664, 1.66493005968302, 1.66060771553108, 1.65628541789746, 1.65196307374552, 1.64764072959357, 1.64331843195996, 1.63899608780801, 1.6346737901744, 1.63035144602245, 1.62602914838884, 1.62170680423689, 1.61738450660328, 1.61306216245133, 1.60873986481772, 1.60441752066577, 1.60009522303216, 1.59577287888021, 1.59577287888021, 1.59577287888021, 1.59577287888021, 1.59577287888021]",3430417.0,-9291.700000000186,-0.0027013043284741483
SB,Solomon Islands,Oceania,2023,0.821722043586995,"[0.357270453733476, 0.357270453733476, 0.357270453733476, 0.357270453733476, 0.357270453733476, 0.357270453733476, 0.357270453733476, 0.357270453733476, 0.357270453733476, 0.357270453733476, 0.357270453733476, 0.357270453733476, 0.357270453733476, 0.357270453733476, 0.357270453733476, 0.357270453733476, 0.392997499106824, 0.428724544480171, 0.428724544480171, 0.428724544480171, 0.428724544480171, 0.464451589853519, 0.464451589853519, 0.464451589853519, 0.464451589853519, 0.464451589853519, 0.357270453733476, 0.357270453733476, 0.392997499106824, 0.392997499106824, 0.392997499106824, 0.392997499106824, 0.392997499106824, 0.392997499106824, 0.428724544480171, 0.428724544480171, 0.428724544480171, 0.464451589853519, 0.500178635226867, 0.500178635226867, 0.535905680600214, 0.535905680600214, 0.571632725973562, 0.60735977134691, 0.643086816720257, 0.60735977134691, 0.643086816720257, 0.678813862093605, 0.678813862093605, 0.714540907466953, 0.714540907466953, 0.785994998213648, 0.785994998213648, 0.821722043586995, 0.821722043586995, 0.821722043586995, 0.821722043586995, 0.821722043586995, 0.821722043586995, 0.821722043586995, 0.821722043586995, 0.821722043586995, 0.821722043586995]",23000.0,0.0,0.0
SC,Seychelles,Africa,2023,0.326086956521739,"[2.17391304347826, 2.17391304347826, 2.17391304347826, 2.17391304347826, 2.17391304347826, 2.17391304347826, 2.17391304347826, 2.17391304347826, 2.17391304347826, 2.17391304347826, 2.17391304347826, 2.17391304347826, 2.17391304347826, 2.17391304347826, 2.17391304347826, 2.17391304347826, 2.17391304347826, 2.17391304347826, 2.17391304347826, 2.17391304347826, 2.17391304347826, 2.17391304347826, 2.17391304347826, 2.17391304347826, 2.17391304347826, 2.17391304347826, 2.17391304347826, 2.17391304347826, 2.17391304347826, 2.17391304347826, 2.17391304347826, 2.17391304347826, 2.17391304347826, 2.17391304347826, 2.17391304347826, 2.17391304347826, 2.17391304347826, 2.17391304347826, 2.17391304347826, 2.17391304347826, 2.17391304347826, 2.17391304347826, 2.17391304347826, 2.17391304347826, 2.17391304347826, 2.17391304347826, 2.17391304347826, 2.17391304347826, 2.17391304347826, 1.95652173913044, 0.293478260869565, 0.304347826086957, 0.326086956521739, 0.326086956521739, 0.326086956521739, 0.326086956521739, 0.326086956521739, 0.326086956521739, 0.326086956521739, 0.326086956521739, 0.326086956521739, 0.326086956521739, 0.326086956521739]",150.0,0.0,0.0
SD,Sudan,Africa,2023,11.2392933618844,"[10.6299571734475, 10.6209635974304, 10.6119700214133, 10.7495074946467, 10.9127408993576, 11.0759743040685, 11.2392933618844, 11.2392933618844, 11.2392933618844, 11.2392933618844, 11.2392933618844, 11.2392933618844]",20995000.0,0.0,0.0
SE,Sweden,Europe,2023,6.20227367593979,"[8.7126297780452, 8.55305780408833, 8.08416169599968, 7.99087346507105, 7.76010784119495, 7.63245026202946, 7.60053586723808, 7.43114407949925, 7.49006296219102, 7.48515305530004, 7.48024314840905, 7.43114407949925, 7.39922968470787, 7.40168463815337, 7.36977024336199, 7.36240538302552, 7.34031080201611, 7.35504052268905, 7.31821622100669, 7.30348650033375, 7.25684238486943, 7.23229285041453, 7.21019826940512, 7.1905586418412, 7.1635541539408, 7.12918480570394, 7.08499564368511, 7.04080648166629, 6.99416236620197, 6.97452273863805, 6.84195525258157, 6.78794627678078, 6.81740571812666, 6.81740571812666, 6.78549132333529, 6.89596422838236, 6.86404983359098, 6.82722553190863, 6.73639225442548, 6.38116049086303, 6.57632928977951, 6.5166739210541, 6.48500502160727, 6.49507033073378, 6.59670540337708, 6.49457934004468, 6.45996449646327, 6.41896677392358, 6.45088116871496, 6.428541092361, 6.39294426740138, 6.36765824691283, 6.35494158806519, 6.33557200538028, 6.32242261090945, 6.29882882509526, 6.27312362868792, 6.24091234149935, 6.23649577686113, 6.23404046356315, 6.22421921037124, 6.20703201728541, 6.20227367593979]",2526000.0,-15990.0,-0.006290347326307342
SG,Singapore,Asia,2023,0.779944289693593,"[4.47761194029851, 5.97014925373134, 5.97014925373134, 5.97014925373134, 5.97014925373134, 5.97014925373134, 5.97014925373134, 4.47761194029851, 4.47761194029851, 5.97014925373134, 2.98507462686567, 4.47761194029851, 4.47761194029851, 2.98507462686567, 2.98507462686567, 2.98507462686567, 2.98507462686567, 2.98507462686567, 2.98507462686567, 2.98507462686567, 2.98507462686567, 2.98507462686567, 2.98507462686567, 2.98507462686567, 2.98507462686567, 2.98507462686567, 2.98507462686567, 2.98507462686567, 1.49253731343284, 1.49253731343284, 1.49253731343284, 1.49253731343284, 1.49253731343284, 1.49253731343284, 1.49253731343284, 1.49253731343284, 1.49253731343284, 1.49253731343284, 1.49253731343284, 1.49253731343284, 1.49253731343284, 1.48148148148148, 0.873362445414847, 1.01596516690856, 0.957910014513788, 0.936599423631124, 1.00719424460432, 0.857142857142857, 0.857142857142857, 0.911680911680912, 0.894886363636364, 0.892351274787535, 0.806223479490806, 0.78984485190409, 0.78984485190409, 0.78984485190409, 0.786516853932584, 0.784313725490196, 0.782122905027933, 0.779944289693593, 0.779944289693593, 0.779944289693593, 0.779944289693593]",560.0,0.0,0.0
SI,Slovenia,Europe,2023,8.88475005587424,"[9.9304865938431, 9.9304865938431, 9.73187686196624, 9.73187686196624, 9.48361469712016, 8.58987090367428, 8.54021847070507, 8.49056603773585, 8.58987090367428, 8.58987090367428, 8.3416087388282, 8.58987090367428, 8.73882820258193, 8.73882820258193, 8.83813306852036, 8.68917576961271, 9.10395012458925, 9.14582692174051, 9.16252196443994, 9.15069989079718, 9.1185712087443, 9.1837140019861, 9.13803376365442, 9.14678343411476, 9.14804885314269, 9.1369096389431, 9.02743290757037, 8.90576269839693, 8.89434059712759, 8.88987107923959, 8.89185753163425, 8.88475005587424]",178890.0,-2890.0,-0.015898338651116735
SK,Slovak Republic,Europe,2023,27.1838602329451,"[32.4740124740125, 32.4532224532225, 32.3700623700624, 32.2869022869023, 32.2245322245322, 32.1621621621622, 31.995841995842, 31.7671517671518, 29.97920997921, 29.3139293139293, 29.3701933070048, 28.960498960499, 28.9189189189189, 28.6486486486486, 28.6278586278586, 28.7318087318087, 28.7377833229362, 28.9451248674388, 28.9302944601564, 28.9531691898187, 28.3147562801531, 28.2695507487521, 28.0770350650971, 28.0158069883527, 27.932612312812, 28.0366056572379, 28.0574043261231, 27.9950083194676, 27.5790349417637, 27.5166389351082, 27.1838602329451]",1307000.0,-41000.0,-0.030415430267062313
SL,Sierra Leone,Africa,2023,21.9451371571072,"[4.91825990579108, 4.98753117206983, 5.05680243834857, 5.12607370462732, 5.19534497090607, 5.26461623718482, 5.33388750346356, 5.40315876974231, 5.47243003602106, 5.54170130229981, 5.61097256857855, 5.6802438348573, 5.74951510113605, 5.8187863674148, 5.88805763369354, 5.95732889997229, 6.02660016625104, 6.09587143252979, 6.16514269880853, 6.23441396508728, 6.30368523136603, 6.37295649764478, 6.44222776392352, 6.51149903020227, 6.58077029648102, 6.65004156275977, 6.71931282903851, 6.73316708229426, 6.73316708229426, 6.73316708229426, 6.73316708229426, 6.73316708229426, 6.73316708229426, 6.71931282903851, 6.71931282903851, 6.71931282903851, 6.70545857578276, 6.70545857578276, 6.70545857578276, 6.78858409531726, 9.44195067885841, 12.6084788029925, 17.1331393737878, 19.9186755333888, 20.3937378775284, 23.412025491826, 17.7849819894708, 19.0112219451372, 20.2406483790524, 21.8949847603214, 22.8959545580493, 20.3886118038238, 21.9402881684677, 21.9451371571072, 21.9451371571072, 21.9451371571072, 21.9451371571072, 21.9451371571072, 21.9451371571072, 21.9451371571072, 21.9451371571072, 21.9451371571072, 21.9451371571072]",1584000.0,0.0,0.0
SM,San Marino,Europe,2023,33.0833333333333,"[16.6666666666667, 16.6666666666667, 16.6666666666667, 16.6666666666667, 16.6666666666667, 16.6666666666667, 16.6666666666667, 16.6666666666667, 16.6666666666667, 16.6666666666667, 16.6666666666667, 16.6666666666667, 16.6666666666667, 16.6666666666667, 16.6666666666667, 16.6666666666667, 16.6666666666667, 16.6666666666667, 16.6666666666667, 16.6666666666667, 16.6666666666667, 16.6666666666667, 16.6666666666667, 16.6666666666667, 16.6666666666667, 16.6666666666667, 16.6666666666667, 16.6666666666667, 16.6666666666667, 16.6666666666667, 16.6666666666667, 16.6666666666667, 16.6666666666667, 16.6666666666667, 16.6666666666667, 16.6666666666667, 16.6666666666667, 16.6666666666667, 16.6666666666667, 16.6666666666667, 16.6666666666667, 16.6666666666667, 16.6666666666667, 16.6666666666667, 16.6666666666667, 16.6666666666667, 16.6666666666667, 16.6666666666667, 16.6666666666667, 16.6666666666667, 16.6666666666667, 16.6666666666667, 16.6666666666667, 16.6666666666667, 33.0833333333333, 33.0833333333333, 33.0833333333333, 33.0833333333333, 33.0833333333333, 33.0833333333333, 33.0833333333333, 33.0833333333333, 33.0833333333333]",1985.0,0.0,0.0
SN,Senegal,Africa,2023,19.893003687737,"[15.2339895081286, 15.2339895081286, 15.753389082221, 15.753389082221, 16.2675946605724, 16.2675946605724, 16.7869942346647, 17.6647795148808, 16.5532644263232, 16.3506985924272, 16.771412247442, 16.771412247442, 17.0311120344881, 17.2908118215343, 17.2856178257934, 17.2752298343115, 16.226042694645, 16.2208486989041, 16.2156547031631, 16.2104607074222, 16.2052667116813, 16.1948787201994, 16.1844907287176, 16.1741027372358, 16.1533267542721, 16.1377447670493, 16.1221627798265, 16.090998805381, 16.0702228224173, 16.0598348309354, 15.4417493377655, 15.8105230353711, 16.0078948735262, 16.5065184646549, 15.9819248948216, 16.7090842985509, 15.2599594868332, 13.9458785643796, 17.6959434893263, 17.2544538513478, 16.0961928011219, 15.8416870098167, 15.2287955123877, 15.5144652781385, 16.2364306861268, 14.7405599127409, 14.802887861632, 18.802264582143, 18.802264582143, 18.802264582143, 17.1401859450475, 17.1401859450475, 17.1401859450475, 17.1401859450475, 18.9840544330754, 18.7503246247338, 18.9321144756661, 19.1139043265985, 19.2956941775308, 19.4774840284631, 19.893003687737, 19.893003687737, 19.893003687737]",3830000.0,150000.0,0.04076086956521739
SO,"Somalia, Fed. Rep.",Africa,2023,1.75343513884018,"[1.42028246246055, 1.42825262218255, 1.43622278190455, 1.44419294162655, 1.45216310134855, 1.46013326107055, 1.46810342079255, 1.47607358051455, 1.48404374023655, 1.49201389995856, 1.49998405968056, 1.50795421940256, 1.51592437912456, 1.52230050690216, 1.53027066662416, 1.53824082634616, 1.54461695412376, 1.55258711384576, 1.56055727356776, 1.56852743328976, 1.57649759301176, 1.58446775273376, 1.59243791245577, 1.60040807217777, 1.60837823189977, 1.61634839162177, 1.62272451939937, 1.62750661523257, 1.62750661523257, 1.62910064717697, 1.62910064717697, 1.63069467912137, 1.63228871106577, 1.64185290273217, 1.64982306245417, 1.65619919023177, 1.66257531800937, 1.66257531800937, 1.66257531800937, 1.66257531800937, 1.66576338189817, 1.69604998884178, 1.72633659578538, 1.80125609717219, 1.75343513884018, 1.67373354162017, 1.59403194440017, 1.75343513884018, 1.75343513884018, 1.75343513884018, 1.59403194440017, 1.59403194440017, 1.75343513884018, 1.75343513884018, 1.75343513884018, 1.75343513884018, 1.75343513884018, 1.75343513884018, 1.75343513884018, 1.75343513884018, 1.75343513884018, 1.75343513884018, 1.75343513884018]",1100000.0,0.0,0.0
SR,Suriname,South America,2023,0.329984354012872,"[0.174446557393758, 0.180676791586393, 0.180676791586393, 0.199367494164295, 0.199367494164295, 0.193137259971661, 0.186907025779027, 0.186907025779027, 0.186907025779027, 0.186907025779027, 0.20559772835693, 0.20559772835693, 0.218058196742198, 0.218058196742198, 0.218058196742198, 0.218058196742198, 0.224288430934832, 0.224288430934832, 0.230518665127467, 0.249209367705369, 0.267900070283272, 0.286590772861175, 0.299051241246443, 0.311511709631712, 0.32397217801698, 0.336432646402249, 0.355123348980151, 0.355123348980151, 0.355123348980151, 0.355123348980151, 0.355123348980151, 0.355123348980151, 0.355123348980151, 0.355123348980151, 0.355123348980151, 0.355123348980151, 0.355123348980151, 0.355123348980151, 0.355123348980151, 0.355123348980151, 0.355123348980151, 0.28036053866854, 0.342662880594883, 0.330202412209614, 0.305281475439077, 0.305281475439077, 0.286590772861175, 0.292821007053809, 0.361353583172785, 0.342662880594883, 0.361353583172785, 0.32397217801698, 0.373814051558054, 0.404965222521225, 0.404965222521225, 0.404965222521225, 0.386274519943322, 0.386274519943322, 0.386274519943322, 0.373814051558054, 0.361353583172785, 0.311511709631712, 0.329984354012872]",52965.0,-9035.0,-0.1457258064516129
SS,South Sudan,Africa,2023,3.93909657715253,"[4.20728957321222, 4.14037156014115, 4.07503600082288, 4.01603025651575, 3.96018941971421, 3.90434858291266, 3.79266690930958, 3.789502001804, 3.789502001804, 3.789502001804, 3.789502001804, 3.93909657715253]",2489233.3,92533.29999999981,0.03860862853089657
ST,Sao Tome and Principe,Africa,2023,4.16666666666667,"[1.04166666666667, 1.04166666666667, 1.04166666666667, 1.04166666666667, 1.04166666666667, 1.04166666666667, 1.04166666666667, 1.04166666666667, 1.04166666666667, 1.04166666666667, 1.04166666666667, 1.04166666666667, 1.04166666666667, 1.04166666666667, 1.04166666666667, 1.04166666666667, 1.04166666666667, 1.04166666666667, 1.04166666666667, 1.04166666666667, 1.04166666666667, 1.04166666666667, 1.04166666666667, 1.04166666666667, 2.08333333333333, 2.08333333333333, 2.08333333333333, 2.08333333333333, 2.08333333333333, 2.08333333333333, 2.08333333333333, 2.08333333333333, 2.08333333333333, 3.125, 4.16666666666667, 4.16666666666667, 5.20833333333333, 5.20833333333333, 6.25, 6.25, 6.25, 6.25, 6.25, 6.25, 6.25, 6.25, 6.25, 6.25, 6.25, 6.25, 4.16666666666667, 4.16666666666667, 4.16666666666667, 4.16666666666667, 4.16666666666667, 4.16666666666667, 4.16666666666667, 4.16666666666667, 4.16666666666667, 4.16666666666667, 4.16666666666667, 4.16666666666667, 4.16666666666667]",4000.0,0.0,0.0
SV,El Salvador,North America,2023,34.7972972972973,"[23.4052757793765, 23.4052757793765, 23.4052757793765, 23.1175059952038, 22.8297362110312, 22.5419664268585, 22.2541966426859, 21.9664268585132, 21.8225419664269, 21.5827338129496, 23.4052757793765, 23.4052757793765, 23.4052757793765, 23.4052757793765, 23.4052757793765, 22.9247104247104, 22.9247104247104, 24.8552123552124, 27.027027027027, 26.9305019305019, 24.9034749034749, 23.1177606177606, 22.6833976833977, 23.1660231660232, 24.1312741312741, 25.0965250965251, 25.0965250965251, 26.0617760617761, 26.0617760617761, 26.5444015444015, 27.2683397683398, 28.3783783783784, 28.2818532818533, 28.1853281853282, 28.0888030888031, 27.2683397683398, 27.2683397683398, 28.957528957529, 30.453667953668, 30.265444015444, 30.0772200772201, 29.8889961389961, 29.7007722007722, 29.5125482625483, 29.3243243243243, 29.1505791505791, 30.4295366795367, 30.8301158301158, 31.230694980695, 31.6312741312741, 32.0318532818533, 32.4324324324324, 32.8330115830116, 33.2335907335907, 33.6341698841699, 34.034749034749, 34.4353281853282, 34.7972972972973, 34.7972972972973, 34.7972972972973, 34.7972972972973, 34.7972972972973, 34.7972972972973]",721000.0,0.0,0.0
SY,Syrian Arab Republic,Asia,2023,23.961226379132,"[33.4421591032757, 33.7359886821199, 34.2801175318315, 34.8786592665143, 34.5086516487104, 31.956687343563, 31.9730112090543, 30.3460659484166, 30.6072477962782, 30.7487212972032, 30.7269561432147, 31.0751986070301, 30.1991511589944, 30.9174012406138, 27.8866035477201, 28.6211774948308, 27.6580694308412, 28.0171944716509, 28.4579388399173, 28.4579388399173, 28.7027968222875, 28.77353357275, 27.6526281423441, 27.7723364892807, 27.413211448471, 27.2771792360431, 27.0976167156383, 26.1834802481228, 26.1073022091631, 26.5806943084122, 26.1399499401458, 25.9331809772554, 25.960387419741, 26.1834802481228, 26.1127434976602, 25.7862661878333, 25.960387419741, 25.6230275329198, 25.5794972249429, 24.7143323539014, 25.2203721841332, 24.9918380672543, 25.1920039217822, 25.9138203410143, 25.4671242577763, 25.4315743614878, 25.7895883249837, 25.5881071661947, 25.430189501198, 25.5241518270435, 25.3880084953439, 25.4043456951478, 25.3880084953439, 25.3825627620759, 25.4043456951478, 25.4021674018407, 25.4231334749224, 25.3897674671895, 25.367058759462, 25.3804770462343, 24.6694140391004, 23.955780645864, 23.961226379132]",4400000.0,-262323.0,-0.05626444156700426
SZ,Eswatini,Africa,2023,10.2906976744186,"[7.2093023255814, 7.79069767441861, 7.5, 7.67441860465116, 8.13953488372093, 8.66279069767442, 8.8953488372093, 8.8953488372093, 8.66279069767442, 8.66279069767442, 8.66279069767442, 9.76744186046512, 9.76744186046512, 9.01162790697674, 9.7093023255814, 9.36046511627907, 8.66279069767442, 10.9302325581395, 10.6976744186047, 10.6395348837209, 7.79069767441861, 7.73255813953488, 7.73255813953488, 9.82558139534884, 8.95348837209302, 8.95348837209302, 9.53488372093023, 10.2906976744186, 11.1627906976744, 10.4651162790698, 10.6395348837209, 10.406976744186, 10.3488372093023, 10.3488372093023, 10.3488372093023, 10.3488372093023, 10.3488372093023, 10.3488372093023, 10.3488372093023, 10.3488372093023, 10.3488372093023, 10.3488372093023, 10.3488372093023, 10.3488372093023, 10.3488372093023, 10.2906976744186, 10.2906976744186, 10.2906976744186, 10.2906976744186, 10.2906976744186, 10.2906976744186, 10.2906976744186, 10.2906976744186, 10.2906976744186, 10.2906976744186, 10.2906976744186, 10.2906976744186, 10.2906976744186, 10.2906976744186, 10.2906976744186, 10.2906976744186, 10.2906976744186, 10.2906976744186]",177000.0,0.0,0.0
TC,Turks and Caicos Islands,North America,2023,1.05263157894737,"[1.05263157894737, 1.05263157894737, 1.05263157894737, 1.05263157894737, 1.05263157894737, 1.05263157894737, 1.05263157894737, 1.05263157894737, 1.05263157894737, 1.05263157894737, 1.05263157894737, 1.05263157894737, 1.05263157894737, 1.05263157894737, 1.05263157894737, 1.05263157894737, 1.05263157894737, 1.05263157894737, 1.05263157894737, 1.05263157894737, 1.05263157894737, 1.05263157894737, 1.05263157894737, 1.05263157894737, 1.05263157894737, 1.05263157894737, 1.05263157894737, 1.05263157894737, 1.05263157894737, 1.05263157894737, 1.05263157894737, 1.05263157894737, 1.05263157894737, 1.05263157894737, 1.05263157894737, 1.05263157894737, 1.05263157894737, 1.05263157894737, 1.05263157894737, 1.05263157894737, 1.05263157894737, 1.05263157894737, 1.05263157894737, 1.05263157894737, 1.05263157894737, 1.05263157894737, 1.05263157894737, 1.05263157894737, 1.05263157894737, 1.05263157894737, 1.05263157894737, 1.05263157894737, 1.05263157894737, 1.05263157894737, 1.05263157894737, 1.05263157894737, 1.05263157894737, 1.05263157894737, 1.05263157894737, 1.05263157894737, 1.05263157894737, 1.05263157894737, 1.05263157894737]",1000.0,0.0,0.0
