"business_id","phone_number","name","full_address","latitude","longitude","review_count","rating","timezone","website","place_id","place_link","types","price_level","Wednesday","Thursday","Friday","Saturday","Sunday","Monday","Tuesday","city","verified","photos","state","description"
"0x8e4429164a2bafa5:0x5f96d9294a63c096","+576044440522","Carrefour Chino","Colombia, Antioquia, Medelln, San Javier, Medelln, Cra. 99, Carrefour Chino","6.2564847","-75.61527079999999","160","4.2","America/Bogota","https://www.ubico.me/co/empresa/restaurante-carrefour-chino-medellin-307711","ChIJpa8rShYpRI4RlsBjSinZll8","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x8e4429164a2bafa5:0x5f96d9294a63c096","Chinese restaurant","$$","10AM10PM","10AM10PM","10AM10PM","10AM10PM","10AM10PM","10AM10PM","10AM10PM","Medellin, Antioquia, Colombia","true","https://lh5.googleusercontent.com/p/AF1QipMNOMkC2G8HBP88CuY0foIOh0n9WP9ZrDkZmxwI=w203-h152-k-no","Open  Closes 10PM",""
"0x8e468183b1384bbb:0x3ebecd24c56f8573","+573156832794","Fu Wah","Fu Wah, Parqueadero Centro Comercial Ditares, Vegas Del Parque, Itagi, Antioquia, Colombia","6.170382999999999","-75.6283667","28","3.6","America/Bogota","","ChIJu0s4sYOBRo4Rc4VvxSTNvj4","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x8e468183b1384bbb:0x3ebecd24c56f8573","Restaurant","","10:30AM9PM","10:30AM9PM","10:30AM9PM","10:30AM9PM","10:30AM9PM","10:30AM9PM","10:30AM9PM","Itag, Antioquia, Colombia","true","https://lh5.googleusercontent.com/p/AF1QipNEGY197S3kqv7JOkkwf_ZZekZQmKh519irmvqH=w203-h152-k-no","Open  Closes 9PM",""
"0x8e44294c227819dd:0x728c1cfeb1b4fa2f","","La Paila China","La Paila China, Cra. 80A #26 52b, Ferrini, Medelln, La Amrica, Medelln, Antioquia, Colombia","6.2663956999999995","-75.59650649999999","53","3.7","America/Bogota","","ChIJ3Rl4IkwpRI4RL_q0sf4cjHI","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x8e44294c227819dd:0x728c1cfeb1b4fa2f","Chinese restaurant","","11AM9PM","11AM9PM","11AM9PM","11AM9PM","11AM9PM","11AM9PM","11AM9PM","Medellin, Antioquia, Colombia","false","https://lh5.googleusercontent.com/p/AF1QipOjDUm4-jxTReXVKvIfivdErU9Mcbs7gpQH9854=w203-h152-k-no","Open  Closes 9PM",""
"0x8e44297b6e2a088b:0xa40c8d67543cba2f","","Restaurante Embajada China","Restaurante Embajada China, Cra. 99, San Javier II, Medelln, San Javier, Medelln, Antioquia, Colombia","6.258047599999999","-75.6139954","145","3.9","America/Bogota","","ChIJiwgqbnspRI4RL7o8VGeNDKQ","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x8e44297b6e2a088b:0xa40c8d67543cba2f","Chinese restaurant","$","10AM10PM","10AM10PM","10AM10PM","10AM9PM","10AM9PM","10AM10PM","10AM10PM","Medellin, Antioquia, Colombia","true","https://lh5.googleusercontent.com/p/AF1QipOuEcNWmRbhNwt_iPska-PwvWM7_oOaJo1DCM8=w203-h152-k-no","Open  Closes 9PM",""
"0x8e4428ebeabc3393:0x5c13672e1b986039","+576042870744","RESTAURANTE Fei Zui","RESTAURANTE Fei Zui, Cra. 45 #69-56, Aranjuez, Medelln, Aranjuez, Medelln, Antioquia, Colombia","6.264808599999999","-75.5554052","198","3.8","America/Bogota","","ChIJkzO86usoRI4ROWCYGy5nE1w","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x8e4428ebeabc3393:0x5c13672e1b986039","Chinese restaurant","","11AM9PM","11AM9PM","11AM9PM","11AM9PM","11AM9PM","11AM9PM","11AM9PM","Medellin, Antioquia, Colombia","true","https://lh3.googleusercontent.com/gps-proxy/ALd4DhELhm7ZOmXc1328bP2AZbaQPId9NfUm7wB9fyHkZPPTxwEGEU9JKFhu8R9aVDM4xASnYidpsgpyw1uMbebpe1u1QAKWwYbUF6FBk-ABYD7xNxjlcND_5r1qTDNo7g1XwSfm_roLT3nL8P_VnyjC9MQHzCCXChJzy5hgm0fWKM21cWX8CND-ys4Z8s28q-0KPwtcsL4=w203-h152-k-no","Open  Closes 9PM",""
"0x8e4429156b64c1d7:0x8b4568ba06333b6a","+576045575832","Restaurante Casa Mandarin","Restaurante Casa Mandarin, Av. 80 #54 - 41, Ferrini, Medelln, La Amrica, Medelln, Antioquia, Colombia","6.2687497","-75.59571129999999","387","4","America/Bogota","","ChIJ18FkaxUpRI4RajszBrpoRYs","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x8e4429156b64c1d7:0x8b4568ba06333b6a","Chinese restaurant","$","10AM9PM","10AM9PM","10AM9PM","10AM9PM","10AM9PM","10AM9PM","10AM9PM","Medellin, Antioquia, Colombia","true","https://lh5.googleusercontent.com/p/AF1QipMAZC_rbR1rJNFmYVdrvOltylFROVDp3lwq36br=w203-h135-k-no","Open  Closes 9PM",""
"0x8e4428ea730de841:0x4a9d77ef810ba753","+573246154718","RESTAURANTE DELICIA CHINA","RESTAURANTE DELICIA CHINA, Cl. 73 #45-21, Aranjuez, Medelln, Aranjuez, Medelln, Antioquia, Colombia","6.2683123","-75.5551849","257","4","America/Bogota","","ChIJQegNc-ooRI4RU6cLge93nUo","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x8e4428ea730de841:0x4a9d77ef810ba753","Chinese restaurant","","11AM9PM","11AM9PM","11AM9PM","11AM9PM","11AM9PM","11AM9PM","11AM9PM","Medellin, Antioquia, Colombia","false","https://lh5.googleusercontent.com/p/AF1QipP45sPUWpUiurGnhNefFO9fmoeh-1LMbrwWS7YX=w203-h114-k-no","Open  Closes 9PM",""
"0x8e4681c1116b24cf:0x3c8b42e598378817","+573185389726","Arroz chino mimilan","Arroz chino mimilan, Cl. 54A Sur #54e-03, Monte Alto, Medelln, San Antonio de Prado, Medelln, Antioquia, Colombia","6.1759148999999995","-75.6359473","3","3.7","America/Bogota","","ChIJzyRrEcGBRo4RF4g3mOVCizw","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x8e4681c1116b24cf:0x3c8b42e598378817","Chinese takeaway","","10AM2PM","10AM2PM","10AM2PM","11AM5PM","11AM5PM","Closed","10AM2PM","Medellin, Antioquia, Colombia","true","https://lh5.googleusercontent.com/p/AF1QipNSKhsL4xZrTSeDNgH3BnYJxTlv2o_I8CUz00q-=w203-h248-k-no","Closed  Opens 10AM Tue",""
"0x8e4429c4d71c4307:0x3f24fc9075f26f1d","+573053399899","Espreso chino","Colombia, Antioquia, Medelln, La Candelaria, Medelln, Cra. 45, Espreso chino","6.2500788","-75.56261049999999","67","4","America/Bogota","","ChIJB0Mc18QpRI4RHW_ydZD8JD8","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x8e4429c4d71c4307:0x3f24fc9075f26f1d","Chinese restaurant","","10:30AM9:30PM","10:30AM9:30PM","10:30AM9:30PM","10:30AM9:30PM","10:30AM9:30PM","10:30AM9:30PM","10:30AM9:30PM","Medellin, Antioquia, Colombia","true","https://lh5.googleusercontent.com/p/AF1QipMB-hxqb3NkP_bc-ndRBN1Mx8JzUuO8qOx840xQ=w203-h114-k-no","Open  Closes 9:30PM",""
"0x8e4428e6f1912d39:0x8fe7a8a178ecb077","","Restaurante chino sper Fogon","Restaurante chino sper Fogon, Cra. 52 #67A - 16, Aranjuez, Medelln, Aranjuez, Medelln, Antioquia, Colombia","6.2654998","-75.5660351","153","4.2","America/Bogota","","ChIJOS2R8eYoRI4Rd7DseKGo548","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x8e4428e6f1912d39:0x8fe7a8a178ecb077","Restaurant","","11AM9PM","11AM9PM","11AM9PM","11AM9PM","11AM9PM","11AM9PM","11AM9PM","Medellin, Antioquia, Colombia","true","https://lh5.googleusercontent.com/p/AF1QipNdOhtTJ_rI16MEvx-S9PglXhHeogamtO06o7Y-=w203-h152-k-no","Open  Closes 9PM",""
"0x8e4428ec699ea455:0x7906f6c878310447","","Zhu Hai Restaurante","Zhu Hai Restaurante, Cra. 44, Manrique Central II, Medelln, Manrique, Medelln, Antioquia, Colombia","6.2624333","-75.5548747","70","4.1","America/Bogota","","ChIJVaSeaewoRI4RRwQxeMj2Bnk","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x8e4428ec699ea455:0x7906f6c878310447","Restaurant","","10AM10PM","10AM10PM","10AM10PM","10AM10PM","10AM10PM","10AM10PM","10AM10PM","Medellin, Antioquia, Colombia","false","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=5ir-b-FnMbCRmRJmJvly5A&cb_client=search.gws-prod.gps&w=203&h=100&yaw=287.7198&pitch=0&thumbfov=100","Open  Closes 10PM",""
"0x8e44295c5b6e45fb:0xf5cf75026bfb5737","","Restaurante leyenda china","Restaurante leyenda china, Calle 48f &, Cra. 99cc, Medelln, Antioquia, Colombia","6.2654866","-75.6139197","1","1","America/Bogota","","ChIJ-0VuW1wpRI4RN1f7awJ1z_U","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x8e44295c5b6e45fb:0xf5cf75026bfb5737","Restaurant","","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Medellin, Antioquia, Colombia","false","https://lh5.googleusercontent.com/p/AF1QipMIy8-OMg54ayKPngfv1bPm_GSHCELF-jeU8xal=w203-h249-k-no","Open 24 hours",""
"0x8e4681719e7db623:0xabda94781395c70f","+576043224229","Restaurante La Estrella del Dragn","Restaurante La Estrella del Dragn, Moll Bavaria, Cra. 55 #77 sur 65, Poblado del Sur, La Estrella, Antioquia, Colombia","6.159825199999999","-75.6371922","346","4.2","America/Bogota","","ChIJI7Z9nnGBRo4RD8eVE3iU2qs","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x8e4681719e7db623:0xabda94781395c70f","Restaurant","$","10AM10PM","10AM10PM","10AM10PM","10AM10PM","10AM10PM","10AM10PM","10AM10PM","La Estrella, Antioquia, Colombia","true","https://lh5.googleusercontent.com/p/AF1QipNX3E-lGAaJOh_A65j0i8j1e9rn9WLMmkQLv1tC=w203-h152-k-no","Open  Closes 10PM",""
"0x8e44285db385ba15:0xc37468cb54775326","","Restaurante Sper Sheraton","Restaurante Sper Sheraton, Cra. 30 #47a37, Caicedo, Medelln, Buenos Aires, Medelln, Antioquia, Colombia","6.2400212","-75.55341709999999","134","4.1","America/Bogota","","ChIJFbqFs10oRI4RJlN3VMtodMM","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x8e44285db385ba15:0xc37468cb54775326","Restaurant","$$","10:30AM10PM","10:30AM10PM","10:30AM10PM","10:30AM10PM","10:30AM10PM","10:30AM10PM","10:30AM10PM","Medellin, Antioquia, Colombia","false","https://lh5.googleusercontent.com/p/AF1QipPiK-VUw-tNKf79OZfqNijJ5XOfsDC1uwqaOz0p=w203-h270-k-no","Open  Closes 10PM",""
"0x8e4681dab3ffd781:0x40a062466d61b00","+573105103696","LAS MANDINGAS DEL AMIGUITO","LAS MANDINGAS DEL AMIGUITO, Cl. 33 #48-88, Camparola, Itagi, Medelln, Antioquia, Colombia","6.1651206","-75.6213691","2","4","America/Bogota","","ChIJgdf_s9qBRo4RABvWZiQGCgQ","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x8e4681dab3ffd781:0x40a062466d61b00","Hong Kong style fast food restaurant","","4PM12AM","4PM12AM","4PM12AM","4PM12AM","4PM12AM","4PM12AM","4PM12AM","Medellin, Antioquia, Colombia","true","https://lh5.googleusercontent.com/p/AF1QipOsR-CdDgt9iGwzgC8lwxHU8Lc9AysoYpVRiWyt=w203-h152-k-no","Open  Closes 12AM",""
"0x8e4681bc10780fb5:0x36b06d5b4dbd6353","","Restaurante Ching Ja","Restaurante Ching Ja, Cl. 42 Sur #23, San Antonio de Prado, Medelln, Antioquia, Colombia","6.1830134","-75.6490464","1","1","America/Bogota","","ChIJtQ94ELyBRo4RU2O9TVttsDY","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x8e4681bc10780fb5:0x36b06d5b4dbd6353","Restaurant","","","","","","","","","Medellin, Antioquia, Colombia","false","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=XOPCvFWFqZ2WDCgNO3FPGA&cb_client=search.gws-prod.gps&w=203&h=100&yaw=10.055943&pitch=0&thumbfov=100","",""
"0x8e44293e92e5e419:0x7e40567380461010","","Restaurante Chino Kung Fu","Restaurante Chino Kung Fu, Av. 80 #44, San German, Medelln, Robledo, Medelln, Antioquia, Colombia","6.273111","-75.5929907","78","3.8","America/Bogota","https://es.restaurantguru.com/Restaurante-Chino-Manantial-Chino-Medellin","ChIJGeTlkj4pRI4REBBGgHNWQH4","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x8e44293e92e5e419:0x7e40567380461010","Restaurant","$","11AM10PM","11AM10PM","11AM10PM","11AM10PM","11AM10PM","11AM10PM","11AM10PM","Medellin, Antioquia, Colombia","false","https://lh5.googleusercontent.com/p/AF1QipPRdWKZJtM3x-qwDxoIDmMilR6YKm0vqgZTM9Qi=w203-h152-k-no","Open  Closes 10PM",""
"0x8e4683bbf668c319:0x6d370c3d4f938a69","+573127918737","Olimandingas comida rpida","Olimandingas comida rpida, Cl. 40 #5421, Fatima, Itagi, Antioquia, Colombia","6.1702843","-75.6168813","47","3.8","America/Bogota","","ChIJGcNo9ruDRo4RaYqTTz0MN20","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x8e4683bbf668c319:0x6d370c3d4f938a69","Hong Kong style fast food restaurant","","4PM12AM","4PM12AM","4PM12AM","4:3011PM","4:30PM12AM","4PM12AM","4PM12AM","Itag, Antioquia, Colombia","false","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ejv4uo5K5eFl7Hlr4iD9-Q&cb_client=search.gws-prod.gps&w=203&h=100&yaw=130.81125&pitch=0&thumbfov=100","Open  Closes 12AM",""
"0x8e4428d8b4c7815d:0xe3042158ce5b74e6","","Restaurante Chino Gran Oriental","Restaurante Chino Gran Oriental, Cra. 64c #43, Medelln, Castilla, Medelln, Antioquia, Colombia","6.2744493","-75.57306969999999","55","3.8","America/Bogota","","ChIJXYHHtNgoRI4R5nRbzlghBOM","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x8e4428d8b4c7815d:0xe3042158ce5b74e6","Restaurant","","11AM10PM","11AM10PM","11AM10PM","11AM10PM","11AM10PM","11AM10PM","11AM10PM","Medellin, Antioquia, Colombia","false","https://lh5.googleusercontent.com/p/AF1QipOrqCy0crT4dM4jN9Agzyzry8fXzeqlTMBwwSKr=w203-h270-k-no","Open  Closes 10PM",""
"0x8e4429c369044e3d:0x75ddb524c71932dc","+573013166867","La Carpa Dj","La Carpa Dj, Cra. 70 # 13, Medelln, Sabaneta, Antioquia, Colombia","6.1477504","-75.6209827","","","America/Bogota","","ChIJPU4EacMpRI4R3DIZxyS13XU","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x8e4429c369044e3d:0x75ddb524c71932dc","Chinese takeaway","","12AM1PM","12AM1PM","12AM1PM","12AM1PM","12AM1PM","12AM1PM","6PM12AM","Sabaneta, Antioquia, Colombia","true","https://lh5.googleusercontent.com/p/AF1QipNFSxjGMrnwGd6P085QifN0u7l8SZ9g5Rf7hsXZ=w203-h152-k-no","Opens soon  6PM",""
"0x8e4428e70949c9f7:0x7118f49b75f44340","+573147324119","Restaurante Gran Fogn","Restaurante Gran Fogn, Cra. 52 #70-16, Aranjuez, Medelln, Aranjuez, Medelln, Antioquia, Colombia","6.267246","-75.56569139999999","240","4.1","America/Bogota","","ChIJ98lJCecoRI4RQEP0dZv0GHE","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x8e4428e70949c9f7:0x7118f49b75f44340","Restaurant","$","11AM9PM","11AM9PM","11AM9PM","11AM9PM","11AM9PM","11AM9PM","11AM9PM","Medellin, Antioquia, Colombia","true","https://lh5.googleusercontent.com/p/AF1QipMkZ3PQk0uylcYwMZkO5bxM8Jqjrcr7vSlLddt5=w203-h152-k-no","Open  Closes 9PM",""
"0x8e44294d552155b5:0xc015b592755b2df1","+573204830309","Mekong","Mekong, Cl. 10b #37 29, El Poblado, Medelln, El Poblado, Medelln, Antioquia, Colombia","6.2105787999999995","-75.5665619","593","4.4","America/Bogota","http://mekong.com.co/","ChIJtVUhVU0pRI4R8S1bdZK1FcA","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x8e44294d552155b5:0xc015b592755b2df1","Thai restaurant","$$","129:30PM","1210:30PM","1210:30PM","1210:30PM","129PM","129:30PM","129:30PM","Medellin, Antioquia, Colombia","true","https://lh5.googleusercontent.com/p/AF1QipNKnUBo2oKWdTrbCMF3ztAI4hsoefoqN5x4HCYy=w203-h178-k-no","Open  Closes 9PM",""
"0x8e4429ee40f3737b:0x7205b6fe55fedb93","","Manjar Oriental Restaurante Chino","Manjar Oriental Restaurante Chino, Cra 49B #92-90, Aranjuez, Medelln, Aranjuez, Medelln, Antioquia, Colombia","6.284051","-75.557161","69","4.2","America/Bogota","","ChIJe3PzQO4pRI4Rk9v-Vf62BXI","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x8e4429ee40f3737b:0x7205b6fe55fedb93","Chinese restaurant","","11AM10PM","11AM10PM","11AM10PM","11AM10PM","11AM10PM","11AM10PM","11AM10PM","Medellin, Antioquia, Colombia","true","https://lh5.googleusercontent.com/p/AF1QipPyQSALzJvYRG8rnl_LlijbsO3uNFtffsmWFecB=w203-h100-k-no","Open  Closes 10PM",""
"0x8e442f2acf9fb33b:0x88c1f4d786720c1c","","RESTAURANTE YUAN LIN","RESTAURANTE YUAN LIN, Cra 68 #95-84, Castilla, Medelln, Castilla, Medelln, Antioquia, Colombia","6.2906187","-75.5721433","250","3.9","America/Bogota","","ChIJO7OfzyovRI4RHAxyhtf0wYg","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x8e442f2acf9fb33b:0x88c1f4d786720c1c","Chinese restaurant","$","10:30AM10PM","10:30AM10PM","10:30AM10PM","10AM10PM","10AM10PM","10:30AM10PM","10:30AM10PM","Medellin, Antioquia, Colombia","false","https://lh5.googleusercontent.com/p/AF1QipNNBqvAikg4o9O2CG45X8zz5zEkPPFYCYYcLrdM=w203-h152-k-no","Open  Closes 10PM",""
"0x8e4428cc07f996f3:0x371397abec7f015b","","Restaurante xito Chino","Restaurante xito Chino, Cra. 49A #93-13, Aranjuez, Medelln, Aranjuez, Medelln, Antioquia, Colombia","6.284898","-75.55675889999999","136","4.1","America/Bogota","","ChIJ85b5B8woRI4RWwF_7KuXEzc","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x8e4428cc07f996f3:0x371397abec7f015b","Chinese restaurant, Restaurant","","10:30AM10PM","10:30AM10PM","10:30AM10PM","10AM10PM","10AM10PM","10:30AM10PM","10:30AM10PM","Medellin, Antioquia, Colombia","true","https://lh5.googleusercontent.com/p/AF1QipPYTHI-PHszmc_-3IpnttWvjhpTorcTH1V8km8P=w203-h152-k-no","Open  Closes 10PM",""
"0x8e4429fa117defa1:0x9b676c16d67e1d0b","+573005328008","Restaurante Chino Deliexpres","Restaurante Chino Deliexpres, Cl. 86b #36-1, Las Granjas, Medelln, Manrique, Medelln, Antioquia, Colombia","6.2794425","-75.5475051","6","3.8","America/Bogota","https://wa.link/uda354","ChIJoe99EfopRI4RCx1-1hZsZ5s","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x8e4429fa117defa1:0x9b676c16d67e1d0b","Chinese restaurant, Chinese takeaway","","11AM9PM","11AM9PM","11AM9PM","11AM9PM","11AM9PM","11AM9PM","11AM9PM","Medellin, Antioquia, Colombia","true","https://lh5.googleusercontent.com/p/AF1QipNTHzMv-Ttv-jXAhN38fh6oOYMm52jz4bnnbTHO=w203-h120-k-no","Open  Closes 9PM",""
"0x8e4429002d50b4f3:0xef337d8a8b446e2f","+573046694883","Super chef comida china","Super chef comida china, Cl. 77DD #93A-11, Aures I, Medelln, Robledo, Medelln, Antioquia, Colombia","6.2874115","-75.595221","","","America/Bogota","","ChIJ87RQLQApRI4RL25Ei4p9M-8","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x8e4429002d50b4f3:0xef337d8a8b446e2f","Chinese restaurant","","11:11AM8:40PM","11:11AM8:40PM","11:11AM8:40PM","11:11AM8:40PM","11:11AM8:40PM","11:11AM8:40PM","11:11AM8:40PM","Medellin, Antioquia, Colombia","false","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=be3NhZFqW6GQgi9k_gfNQA&cb_client=search.gws-prod.gps&w=203&h=100&yaw=209.76184&pitch=0&thumbfov=100","Open  Closes 8:40PM",""
"0x8e442930e7fc4365:0x82dc3451470bc547","+573206341407","Restaurante Chino Emir","Restaurante Chino Emir, Cra 85B #77bb-08, Bello Horizonte, Medelln, Robledo, Medelln, Antioquia, Colombia","6.2819189","-75.5901868","149","3.6","America/Bogota","","ChIJZUP85zApRI4RR8ULR1E03II","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x8e442930e7fc4365:0x82dc3451470bc547","Chinese restaurant","$$","11AM9PM","11AM9PM","11AM9PM","11AM9PM","11AM9PM","11AM9PM","11AM9PM","Medellin, Antioquia, Colombia","true","https://lh5.googleusercontent.com/p/AF1QipOWEs0S7Q6Kf8ieaYj4qoYfhIO2ALmqbbl4f4Es=w203-h152-k-no","Open  Closes 9PM",""
"0x8e442bd8e7f444ab:0x22784b194f135544","+573224928334","Horizonte Chino","Horizonte Chino, calle 61 carrera 129 a 10, San Cristbal, Medelln, Antioquia, Colombia","6.2772432","-75.6350253","8","4.4","America/Bogota","","ChIJq0T059grRI4RRFUTTxlLeCI","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x8e442bd8e7f444ab:0x22784b194f135544","Chinese restaurant","","","","","","","","","Medellin, Antioquia, Colombia","false","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=8cBBxVyjbgYS154mXdEpJA&cb_client=search.gws-prod.gps&w=203&h=100&yaw=137.63264&pitch=0&thumbfov=100","",""
"0x8e442fdf163bf643:0x5a474e5da7c4adf7","+573246722354","restaurante ZHONG XING","Colombia, Antioquia, Medelln, Castilla, Medelln, Cl. 98, restaurante ZHONG XING","6.2943881","-75.5735078","16","4.9","America/Bogota","","ChIJQ_Y7Ft8vRI4R963Ep11OR1o","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x8e442fdf163bf643:0x5a474e5da7c4adf7","Chinese restaurant","","10:30AM9:30PM","10:30AM9:30PM","10:30AM9:30PM","10:30AM9:30PM","10:30AM9:30PM","10:30AM9:30PM","10:30AM9:30PM","Medellin, Antioquia, Colombia","true","https://lh5.googleusercontent.com/p/AF1QipPGybPlmce4muf8RhlXXtYIWVplr9lReRZxEYSi=w203-h156-k-no","Open  Closes 9:30PM",""
"0x8e442943fda5efbd:0xa02af155ebb06fe0","+573102893764","Avenida China","Avenida China, Cll 68 A #95 - 61, Medelln, Robledo, Medelln, Antioquia, Colombia","6.287926","-75.6015647","8","5","America/Bogota","","ChIJve-l_UMpRI4R4G-w61XxKqA","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x8e442943fda5efbd:0xa02af155ebb06fe0","Chinese restaurant","","11AM9PM","11AM9PM","11AM9PM","11AM9PM","11AM9PM","11AM9PM","11AM9PM","Medellin, Antioquia, Colombia","true","https://lh5.googleusercontent.com/p/AF1QipNm3qIT7-hhG7QTN4bPr2YsGultTnv7pkebdcrX=w203-h203-k-no","Open  Closes 9PM",""
"0x8e442bc2cfa99623:0xb976207f1bc05538","+573104871019","CHOW FAN WOK","CHOW FAN WOK, 050029 Limonar 2 Medelln, Antioquia, San Antonio de Prado, Colombia","6.2205226","-75.6789905","","","America/Bogota","","ChIJI5apz8IrRI4ROFXAG38gdrk","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x8e442bc2cfa99623:0xb976207f1bc05538","Chinese takeaway","","11:30AM8:30PM","11:30AM8:30PM","11:30AM8:30PM","11:30AM8:30PM","11:30AM12AM","128:30AM","11:30AM8:30PM","Medellin, Antioquia, Colombia","true","","Open  Closes 8:30AM Mon",""
"0x8e442914be2ea377:0x56a8c27c5efd6df7","","Restaurante Casa Hong Kong","Restaurante Casa Hong Kong, Av. 80 #5260, Laureles - Estadio, Medelln, Laureles, Medelln, Antioquia, Colombia","6.2657925","-75.5959812","108","4.1","America/Bogota","https://es.restaurantguru.com/Restaurante-Casa-Hong-Kong-Medellin","ChIJd6MuvhQpRI4R9239XnzCqFY","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x8e442914be2ea377:0x56a8c27c5efd6df7","Restaurant","","11AM10PM","11AM10PM","11AM10PM","11AM10PM","11AM10PM","11AM10PM","11AM10PM","Medellin, Antioquia, Colombia","false","https://lh5.googleusercontent.com/p/AF1QipNiuPxxkckRhpclNQ6fY4cCCflrQwV2hKv7JDGl=w203-h270-k-no","Open  Closes 10PM",""
"0x8e442f2acf65c5b9:0xb6a34a25bca73093","","Acasia China","Acasia China, Cra 68 #95-24, Castilla, Medelln, Castilla, Medelln, Antioquia, Colombia","6.2901152","-75.5723177","160","3.9","America/Bogota","","ChIJucVlzyovRI4RkzCnvCVKo7Y","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x8e442f2acf65c5b9:0xb6a34a25bca73093","Restaurant","$","10AM8PM","10AM8PM","10AM8PM","10AM10PM","10AM10PM","10AM8PM","10AM8PM","Medellin, Antioquia, Colombia","false","https://lh3.googleusercontent.com/gps-proxy/ALd4DhEBhRmnZUYts27tTMSJonnak4HTS8OUwsLFV6o5NiAiy8cd7EkF9M9m48-tV5zXmGeeJ2GbBY1dAyl3l7nfujePbwhaOg-HZz_QfL6_6Wh3fhuduyQSFomYc_u0067TxNtzKKbv4giMOBjCAkecY8-o-v-hwM7tM43JVkG4xBiYPy_I7tW_YkS_IjdX7wrMVsS86KM=w203-h152-k-no","Open  Closes 10PM",""
"0x8e4429971add57d1:0x8f08115d373d5ebc","+573245010732","Castillo Chino","Castillo Chino, Cra. 73 #93-4, Castilla, Medelln, Doce de Octubre, Medelln, Antioquia, Colombia","6.2888293","-75.57745469999999","106","3.9","America/Bogota","","ChIJ0VfdGpcpRI4RvF49N10RCI8","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x8e4429971add57d1:0x8f08115d373d5ebc","Restaurant","","11AM9PM","11AM9PM","11AM9PM","11AM9PM","11AM9PM","11AM9PM","11AM9PM","Medellin, Antioquia, Colombia","true","https://lh5.googleusercontent.com/p/AF1QipMW4F5_jXgzpaUsH3yrZ3sfTzK1WCcP4WkGtNSc=w203-h114-k-no","Open  Closes 9PM",""
