Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Country/Region,City,State/Province,Postal Code,Division,Region,Product ID,Product Name,Sales,Units,Gross Profit,Cost
3529,US-2022-164882-CHO-FUD-51000,2022-10-31,2028-04-22,Same Day,164882,United States,Redlands,California,92374,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4
3531,US-2022-164882-CHO-TRI-54000,2022-10-31,2028-04-22,Same Day,164882,United States,Redlands,California,92374,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9
3532,US-2022-164882-CHO-TRI-54000,2022-10-31,2028-04-22,Same Day,164882,United States,Redlands,California,92374,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,15,4,9.8,5.2
4041,US-2022-162544-CHO-SCR-58000,2022-12-16,2028-06-10,First Class,162544,United States,Seattle,Washington,98105,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,3.6,1,2.5,1.1
10073,US-2024-155376-CHO-SCR-58000,2024-12-22,2030-06-19,Standard Class,155376,United States,Independence,Missouri,64055,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3
814,US-2021-116190-CHO-NUT-13000,2021-07-26,2027-01-22,Standard Class,116190,United States,Atlanta,Georgia,30318,Chocolate,Gulf,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2
816,US-2021-116190-CHO-SCR-58000,2021-07-26,2027-01-22,Standard Class,116190,United States,Atlanta,Georgia,30318,Chocolate,Gulf,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3
823,US-2021-116190-CHO-SCR-58000,2021-07-26,2027-01-22,Standard Class,116190,United States,Atlanta,Georgia,30318,Chocolate,Gulf,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,46.8,13,32.5,14.3
1735,US-2021-159800-CHO-MIL-31000,2021-11-28,2027-05-24,First Class,159800,United States,San Francisco,California,94109,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42
1744,US-2021-159800-CHO-TRI-54000,2021-11-28,2027-05-24,First Class,159800,United States,San Francisco,California,94109,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,26.25,7,17.15,9.1
2287,US-2022-130218-CHO-FUD-51000,2022-03-23,2027-09-16,First Class,130218,United States,Florence,South Carolina,29501,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,14.4,4,9.6,4.8
2290,US-2022-130218-CHO-NUT-13000,2022-03-23,2027-09-16,First Class,130218,United States,Florence,South Carolina,29501,Chocolate,Gulf,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,13.96,4,9.96,4
2560,US-2022-153535-CHO-NUT-13000,2022-05-20,2027-11-14,Standard Class,153535,United States,Wilson,North Carolina,27893,Chocolate,Gulf,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,13.96,4,9.96,4
2561,US-2022-153535-CHO-SCR-58000,2022-05-20,2027-11-14,Standard Class,153535,United States,Wilson,North Carolina,27893,Chocolate,Gulf,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,14.4,4,10,4.4
2765,US-2022-165799-CHO-FUD-51000,2022-06-29,2027-12-23,First Class,165799,United States,New York City,New York,10024,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,3.6,1,2.4,1.2
3373,US-2022-140375-CHO-SCR-58000,2022-10-02,2028-03-27,Second Class,140375,United States,Rockville,Maryland,20852,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,3.6,1,2.5,1.1
3381,US-2022-140375-CHO-SCR-58000,2022-10-02,2028-03-27,Second Class,140375,United States,Rockville,Maryland,20852,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3
5438,US-2023-130484-CHO-TRI-54000,2023-08-22,2029-02-16,Standard Class,130484,United States,Gresham,Oregon,97030,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,30,8,19.6,10.4
8020,US-2024-102890-CHO-SCR-58000,2024-06-30,2029-12-21,Same Day,102890,United States,New York City,New York,10011,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,18,5,12.5,5.5
67,US-2021-146997-CHO-TRI-54000,2021-01-23,2026-07-20,Standard Class,146997,United States,Lafayette,Indiana,47905,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9
1470,US-2021-121573-CHO-MIL-31000,2021-11-03,2027-04-30,Standard Class,121573,United States,New York City,New York,10009,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28
1472,US-2021-121573-CHO-SCR-58000,2021-11-03,2027-04-30,Standard Class,121573,United States,New York City,New York,10009,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5,2.2
1479,US-2021-121573-CHO-NUT-13000,2021-11-03,2027-04-30,Standard Class,121573,United States,New York City,New York,10009,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,13.96,4,9.96,4
1902,US-2021-169446-CHO-NUT-13000,2021-12-19,2027-06-17,Standard Class,169446,United States,Chicago,Illinois,60623,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3
1903,US-2021-169446-CHO-MIL-31000,2021-12-19,2027-06-17,Standard Class,169446,United States,Chicago,Illinois,60623,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42
1908,US-2021-169446-CHO-MIL-31000,2021-12-19,2027-06-17,Standard Class,169446,United States,Chicago,Illinois,60623,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42
3918,US-2022-127040-CHO-MIL-31000,2022-12-06,2028-06-01,Standard Class,127040,United States,New York City,New York,10009,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13,4,8.44,4.56
3927,US-2022-127040-CHO-FUD-51000,2022-12-06,2028-06-01,Standard Class,127040,United States,New York City,New York,10009,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,25.2,7,16.8,8.4
3931,US-2022-127040-CHO-TRI-54000,2022-12-06,2028-06-01,Standard Class,127040,United States,New York City,New York,10009,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,3.75,1,2.45,1.3
3935,US-2022-127040-CHO-NUT-13000,2022-12-06,2028-06-01,Standard Class,127040,United States,New York City,New York,10009,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,31.41,9,22.41,9
7499,US-2024-125381-CHO-NUT-13000,2024-04-25,2029-10-18,Second Class,125381,United States,San Francisco,California,94109,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3
8682,US-2024-139493-CHO-SCR-58000,2024-09-13,2030-03-12,Standard Class,139493,United States,Asheville,North Carolina,28806,Chocolate,Gulf,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,18,5,12.5,5.5
274,US-2021-105151-OTH-LIC-15000,2021-03-30,2026-09-21,First Class,105151,United States,New York City,New York,10009,Other,Atlantic,OTH-LIC-15000,Lickable Wallpaper,100,5,50,50
5338,US-2023-144337-CHO-MIL-31000,2023-08-01,2029-01-25,Second Class,144337,United States,Amarillo,Texas,79109,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28
7672,US-2024-112536-CHO-MIL-31000,2024-05-18,2029-11-13,Standard Class,112536,United States,Mcallen,Texas,78501,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,3.25,1,2.11,1.14
7673,US-2024-112536-CHO-SCR-58000,2024-05-18,2029-11-13,Standard Class,112536,United States,Mcallen,Texas,78501,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,25.2,7,17.5,7.7
7674,US-2024-112536-CHO-MIL-31000,2024-05-18,2029-11-13,Standard Class,112536,United States,Mcallen,Texas,78501,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28
1841,US-2021-112991-CHO-MIL-31000,2021-12-10,2027-06-06,Standard Class,112991,United States,Caldwell,Idaho,83605,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42
1843,US-2021-112991-CHO-MIL-31000,2021-12-10,2027-06-06,Standard Class,112991,United States,Caldwell,Idaho,83605,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13,4,8.44,4.56
1844,US-2021-112991-CHO-SCR-58000,2021-12-10,2027-06-06,Standard Class,112991,United States,Caldwell,Idaho,83605,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,14.4,4,10,4.4
3305,US-2022-149083-CHO-MIL-31000,2022-09-25,2028-03-22,Standard Class,149083,United States,Seattle,Washington,98103,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13,4,8.44,4.56
3317,US-2022-149083-OTH-GUM-21000,2022-09-25,2028-03-22,Standard Class,149083,United States,Seattle,Washington,98103,Other,Pacific,OTH-GUM-21000,Wonka Gum,2.5,2,1.3,1.2
3322,US-2022-149083-CHO-TRI-54000,2022-09-25,2028-03-22,Standard Class,149083,United States,Seattle,Washington,98103,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6
4828,US-2023-125920-CHO-SCR-58000,2023-05-21,2028-11-17,Standard Class,125920,United States,Chicago,Illinois,60610,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3
5297,US-2023-115441-CHO-NUT-13000,2023-07-25,2029-01-17,Second Class,115441,United States,Milwaukee,Wisconsin,53209,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,13.96,4,9.96,4
5299,US-2023-115441-CHO-SCR-58000,2023-07-25,2029-01-17,Second Class,115441,United States,Milwaukee,Wisconsin,53209,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,18,5,12.5,5.5
5310,US-2023-115441-CHO-NUT-13000,2023-07-25,2029-01-17,Second Class,115441,United States,Milwaukee,Wisconsin,53209,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2
5312,US-2023-115441-CHO-MIL-31000,2023-07-25,2029-01-17,Second Class,115441,United States,Milwaukee,Wisconsin,53209,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,22.75,7,14.77,7.98
5314,US-2023-115441-OTH-LIC-15000,2023-07-25,2029-01-17,Second Class,115441,United States,Milwaukee,Wisconsin,53209,Other,Interior,OTH-LIC-15000,Lickable Wallpaper,100,5,50,50
5789,US-2023-109743-CHO-FUD-51000,2023-09-22,2029-03-21,Standard Class,109743,United States,Smyrna,Tennessee,37167,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6
5798,US-2023-109743-CHO-TRI-54000,2023-09-22,2029-03-21,Standard Class,109743,United States,Smyrna,Tennessee,37167,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,30,8,19.6,10.4
5845,US-2023-146794-CHO-TRI-54000,2023-09-26,2029-03-23,Standard Class,146794,United States,Hesperia,California,92345,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5
6185,US-2023-125164-CHO-MIL-31000,2023-11-10,2029-05-06,Standard Class,125164,United States,New York City,New York,10011,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,3.25,1,2.11,1.14
6190,US-2023-125164-CHO-FUD-51000,2023-11-10,2029-05-06,Standard Class,125164,United States,New York City,New York,10011,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6
6771,US-2023-151512-CHO-FUD-51000,2023-12-26,2029-06-24,Standard Class,151512,United States,Denver,Colorado,80219,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4
7125,US-2024-125101-CHO-NUT-13000,2024-03-06,2029-08-31,Second Class,125101,United States,San Francisco,California,94109,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2
8761,US-2024-106180-CHO-NUT-13000,2024-09-18,2030-03-16,Standard Class,106180,United States,San Francisco,California,94122,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3
8764,US-2024-106180-CHO-SCR-58000,2024-09-18,2030-03-16,Standard Class,106180,United States,San Francisco,California,94122,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3
8771,US-2024-106180-OTH-KAZ-38000,2024-09-18,2030-03-16,Standard Class,106180,United States,San Francisco,California,94122,Other,Pacific,OTH-KAZ-38000,Kazookles,9.75,3,0.75,9
8818,US-2024-108245-CHO-FUD-51000,2024-09-22,2030-03-20,Standard Class,108245,United States,Pearland,Texas,77581,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,25.2,7,16.8,8.4
8823,US-2024-108245-CHO-MIL-31000,2024-09-22,2030-03-20,Standard Class,108245,United States,Pearland,Texas,77581,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42
9211,US-2024-127922-CHO-NUT-13000,2024-10-27,2030-04-26,Standard Class,127922,United States,Dallas,Texas,75081,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2
9212,US-2024-127922-CHO-NUT-13000,2024-10-27,2030-04-26,Standard Class,127922,United States,Dallas,Texas,75081,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2
9717,US-2024-101805-CHO-NUT-13000,2024-12-01,2030-05-29,Standard Class,101805,United States,Seattle,Washington,98105,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,41.88,12,29.88,12
9723,US-2024-101805-CHO-TRI-54000,2024-12-01,2030-05-29,Standard Class,101805,United States,Seattle,Washington,98105,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5
9738,US-2024-101805-CHO-FUD-51000,2024-12-01,2030-05-29,Standard Class,101805,United States,Seattle,Washington,98105,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,14.4,4,9.6,4.8
1458,US-2021-115889-CHO-TRI-54000,2021-11-02,2027-04-29,Standard Class,115889,United States,San Francisco,California,94122,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6
1463,US-2021-115889-CHO-NUT-13000,2021-11-02,2027-04-29,Standard Class,115889,United States,San Francisco,California,94122,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2
1466,US-2021-165764-CHO-FUD-51000,2021-11-03,2027-04-30,Standard Class,165764,United States,Jacksonville,North Carolina,28540,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6
1467,US-2021-165764-CHO-SCR-58000,2021-11-03,2027-04-30,Standard Class,165764,United States,Jacksonville,North Carolina,28540,Chocolate,Gulf,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,21.6,6,15,6.6
1471,US-2021-165764-CHO-NUT-13000,2021-11-03,2027-04-30,Standard Class,165764,United States,Jacksonville,North Carolina,28540,Chocolate,Gulf,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,24.43,7,17.43,7
1475,US-2021-165764-CHO-MIL-31000,2021-11-03,2027-04-30,Standard Class,165764,United States,Jacksonville,North Carolina,28540,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28
3426,US-2022-112053-CHO-SCR-58000,2022-10-11,2028-04-04,Second Class,112053,United States,Rochester,New York,14609,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,3.6,1,2.5,1.1
6664,US-2023-113600-CHO-FUD-51000,2023-12-15,2029-06-08,Second Class,113600,United States,Cuyahoga Falls,Ohio,44221,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6
7127,US-2024-110884-CHO-FUD-51000,2024-03-07,2029-09-02,Standard Class,110884,United States,New York City,New York,10035,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,21.6,6,14.4,7.2
7128,US-2024-110884-CHO-NUT-13000,2024-03-07,2029-09-02,Standard Class,110884,United States,New York City,New York,10035,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3
7415,US-2024-126774-CHO-TRI-54000,2024-04-15,2029-10-08,First Class,126774,United States,Arlington,Virginia,22204,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,3.75,1,2.45,1.3
7557,US-2024-168900-CHO-TRI-54000,2024-05-04,2029-10-30,Standard Class,168900,United States,Springfield,Ohio,45503,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,3.75,1,2.45,1.3
8282,US-2024-168172-CHO-SCR-58000,2024-08-06,2030-01-31,Standard Class,168172,United States,New York City,New York,10011,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,14.4,4,10,4.4
8645,US-2024-122280-CHO-FUD-51000,2024-09-10,2030-03-03,Same Day,122280,United States,New York City,New York,10024,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4
9851,US-2024-157980-CHO-TRI-54000,2024-12-07,2030-06-01,First Class,157980,United States,Toledo,Ohio,43615,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6
1881,US-2021-124247-CHO-TRI-54000,2021-12-16,2027-06-13,Standard Class,124247,United States,Sacramento,California,95823,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5
3796,US-2022-166975-OTH-GUM-21000,2022-11-26,2028-05-22,Standard Class,166975,United States,Jackson,Tennessee,38301,Other,Gulf,OTH-GUM-21000,Wonka Gum,13.75,11,7.15,6.6
3277,US-2022-102260-CHO-SCR-58000,2022-09-22,2028-03-18,Standard Class,102260,United States,Franklin,Tennessee,37064,Chocolate,Gulf,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5,2.2
3278,US-2022-102260-CHO-NUT-13000,2022-09-22,2028-03-18,Standard Class,102260,United States,Franklin,Tennessee,37064,Chocolate,Gulf,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2
3279,US-2022-102260-CHO-NUT-13000,2022-09-22,2028-03-18,Standard Class,102260,United States,Franklin,Tennessee,37064,Chocolate,Gulf,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,13.96,4,9.96,4
3281,US-2022-102260-CHO-FUD-51000,2022-09-22,2028-03-18,Standard Class,102260,United States,Franklin,Tennessee,37064,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,3.6,1,2.4,1.2
3282,US-2022-102260-CHO-FUD-51000,2022-09-22,2028-03-18,Standard Class,102260,United States,Franklin,Tennessee,37064,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,14.4,4,9.6,4.8
4399,US-2023-130400-CHO-NUT-13000,2023-03-08,2028-09-01,Standard Class,130400,United States,Dallas,Texas,75217,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,31.41,9,22.41,9
4401,US-2023-130400-CHO-SCR-58000,2023-03-08,2028-09-01,Standard Class,130400,United States,Dallas,Texas,75217,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3
4404,US-2023-130400-CHO-FUD-51000,2023-03-08,2028-09-01,Standard Class,130400,United States,Dallas,Texas,75217,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,18,5,12,6
4465,US-2023-140571-CHO-SCR-58000,2023-03-15,2028-09-08,Standard Class,140571,United States,Jackson,Mississippi,39212,Chocolate,Gulf,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,50.4,14,35,15.4
4466,US-2023-140571-CHO-SCR-58000,2023-03-15,2028-09-08,Standard Class,140571,United States,Jackson,Mississippi,39212,Chocolate,Gulf,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5,2.2
5729,US-2023-159730-CHO-NUT-13000,2023-09-17,2029-03-13,Standard Class,159730,United States,Seattle,Washington,98103,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2
5741,US-2023-159730-CHO-NUT-13000,2023-09-17,2029-03-13,Standard Class,159730,United States,Seattle,Washington,98103,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2
6595,US-2023-147123-CHO-SCR-58000,2023-12-10,2029-06-03,First Class,147123,United States,Long Beach,California,90805,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,43.2,12,30,13.2
7250,US-2024-120719-CHO-TRI-54000,2024-03-23,2029-09-16,First Class,120719,United States,Seattle,Washington,98105,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5
7387,US-2024-161984-CHO-SCR-58000,2024-04-10,2029-10-06,Standard Class,161984,United States,New Brunswick,New Jersey,08901,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5,2.2
7389,US-2024-161984-CHO-NUT-13000,2024-04-10,2029-10-06,Standard Class,161984,United States,New Brunswick,New Jersey,08901,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,3.49,1,2.49,1
7447,US-2024-166849-CHO-NUT-13000,2024-04-20,2029-10-17,Standard Class,166849,United States,Chicago,Illinois,60610,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2
7538,US-2024-110212-CHO-TRI-54000,2024-05-01,2029-10-26,Standard Class,110212,United States,Texarkana,Arkansas,71854,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5
8312,US-2024-100433-CHO-MIL-31000,2024-08-11,2030-02-06,Standard Class,100433,United States,New York City,New York,10009,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13,4,8.44,4.56
8742,US-2024-105669-CHO-MIL-31000,2024-09-17,2030-03-15,Second Class,105669,United States,Houston,Texas,77036,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7
8743,US-2024-105669-CHO-SCR-58000,2024-09-17,2030-03-15,Second Class,105669,United States,Houston,Texas,77036,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3
8745,US-2024-105669-CHO-SCR-58000,2024-09-17,2030-03-15,Second Class,105669,United States,Houston,Texas,77036,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,18,5,12.5,5.5
8756,US-2024-105669-CHO-MIL-31000,2024-09-17,2030-03-15,Second Class,105669,United States,Houston,Texas,77036,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,19.5,6,12.66,6.84
8898,US-2024-129490-CHO-SCR-58000,2024-09-26,2030-03-23,Standard Class,129490,United States,Miramar,Florida,33023,Chocolate,Gulf,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,14.4,4,10,4.4
2137,US-2022-146038-CHO-SCR-58000,2022-02-09,2027-08-09,Standard Class,146038,United States,Los Angeles,California,90049,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,18,5,12.5,5.5
2798,US-2022-161627-CHO-SCR-58000,2022-07-06,2028-01-01,Standard Class,161627,United States,Pasadena,California,91104,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3
5880,US-2023-108644-CHO-MIL-31000,2023-09-30,2029-03-25,First Class,108644,United States,Quincy,Illinois,62301,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28
7444,US-2024-100615-CHO-TRI-54000,2024-04-20,2029-10-15,Standard Class,100615,United States,Chicago,Illinois,60653,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9
7446,US-2024-100615-CHO-FUD-51000,2024-04-20,2029-10-15,Standard Class,100615,United States,Chicago,Illinois,60653,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,18,5,12,6
7449,US-2024-100615-CHO-SCR-58000,2024-04-20,2029-10-15,Standard Class,100615,United States,Chicago,Illinois,60653,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5,2.2
8345,US-2024-122987-CHO-NUT-13000,2024-08-16,2030-02-06,Same Day,122987,United States,Columbia,Tennessee,38401,Chocolate,Gulf,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3
8346,US-2024-122987-CHO-NUT-13000,2024-08-16,2030-02-06,Same Day,122987,United States,Columbia,Tennessee,38401,Chocolate,Gulf,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,13.96,4,9.96,4
9715,US-2024-113355-CHO-TRI-54000,2024-12-01,2030-05-28,Standard Class,113355,United States,Grand Prairie,Texas,75051,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9
9745,US-2024-113355-CHO-TRI-54000,2024-12-01,2030-05-28,Standard Class,113355,United States,Grand Prairie,Texas,75051,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5
993,US-2021-143385-CHO-FUD-51000,2021-08-31,2027-02-26,Standard Class,143385,United States,Santa Fe,New Mexico,87505,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,32.4,9,21.6,10.8
1308,US-2021-138240-CHO-MIL-31000,2021-10-09,2027-04-06,Standard Class,138240,United States,San Francisco,California,94122,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42
1310,US-2021-138240-CHO-NUT-13000,2021-10-09,2027-04-06,Standard Class,138240,United States,San Francisco,California,94122,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,3.49,1,2.49,1
6323,US-2023-121356-CHO-MIL-31000,2023-11-20,2029-05-16,Standard Class,121356,United States,Newark,Delaware,19711,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42
